Customer ID,Recency,Frequency,Monetary,Cluster
13167.0,19,5,10438.87,1
13168.0,36,5,4780.17,1
13169.0,64,3,1000.83,1
13170.0,27,1,116.00999999999999,1
13171.0,22,3,931.98,1
13172.0,400,1,78.3,2
13173.0,4,11,5474.23,1
13174.0,16,12,33198.61,1
13175.0,582,2,2533.1500000000005,2
13176.0,46,1,907.59,1
13177.0,65,2,1823.0000000000002,1
13178.0,26,21,26677.909999999996,1
13179.0,619,1,2099.6800000000003,2
13180.0,607,1,129.10000000000002,2
13181.0,381,1,565.4499999999999,2
13182.0,45,1,121.18,1
13183.0,8,15,8765.11,1
13184.0,15,10,5017.700000000001,1
13185.0,268,1,95.2,2
13186.0,40,3,2002.32,1
13187.0,337,4,1620.2099999999998,2
13188.0,11,1,855.1,1
13189.0,19,2,333.89,1
13190.0,544,3,995.38,2
13191.0,658,1,164.69000000000003,2
13192.0,95,6,8444.599999999999,1
13193.0,61,1,1027.8,1
13194.0,136,2,867.46,1
13195.0,414,1,1261.83,2
13196.0,11,7,15539.41,1
13197.0,610,1,2374.7700000000004,2
13198.0,10,8,23413.399999999998,1
13199.0,4,67,19439.06,0
13200.0,19,4,1417.2500000000002,1
13201.0,502,4,2563.9900000000007,2
13202.0,394,7,2450.0099999999998,2
13203.0,10,10,5001.87,1
13204.0,731,1,966.6599999999999,2
13205.0,443,1,2934.6,2
13206.0,400,13,17670.33,2
13207.0,15,4,994.74,1
13208.0,59,9,8139.46,1
13209.0,30,13,18345.96,1
13210.0,94,1,538.8,1
13211.0,10,10,5888.41,1
13212.0,20,3,11190.559999999998,1
13213.0,57,11,9115.14,1
13214.0,418,7,6165.64,2
13215.0,402,1,91.8,2
13216.0,268,1,373.1,2
13217.0,122,4,816.46,1
13218.0,127,1,72.28999999999998,1
13219.0,618,1,76.23,2
13220.0,78,5,3837.27,1
13221.0,240,2,2044.16,1
13222.0,577,1,513.3,2
13223.0,200,6,1126.92,1
13224.0,60,2,3422.69,1
13225.0,3,16,18766.440000000002,1
13226.0,273,2,312.46,2
13227.0,202,1,1105.8,1
13228.0,81,1,451.08,1
13229.0,226,1,307.95000000000005,1
13230.0,4,30,34853.87,0
13232.0,13,7,4254.7300000000005,1
13233.0,74,4,1874.7300000000002,1
13234.0,673,2,777.95,2
13235.0,212,1,3608.8900000000003,1
13236.0,25,2,2193.5,1
13237.0,388,1,643.0,2
13238.0,17,6,3275.78,1
13239.0,262,5,2896.01,1
13240.0,96,8,7376.620000000001,1
13241.0,412,1,954.0700000000002,2
13242.0,112,7,1690.0,1
13243.0,203,5,5682.01,1
13244.0,93,1,1605.08,1
13245.0,51,2,2449.41,1
13246.0,18,11,12831.029999999999,1
13247.0,18,4,693.37,1
13248.0,125,2,1198.39,1
13249.0,92,9,1673.3500000000001,1
13250.0,461,2,827.4100000000001,2
13251.0,402,1,357.65,2
13252.0,394,2,906.05,2
13253.0,157,4,3878.4900000000007,1
13254.0,376,1,51.410000000000004,2
13255.0,9,3,1179.36,1
13257.0,436,1,149.75,2
13258.0,12,5,2332.76,1
13259.0,62,9,7223.97,1
13260.0,61,1,1028.9700000000003,1
13261.0,269,2,1268.8999999999999,2
13262.0,263,3,1824.7600000000002,1
13263.0,1,39,56873.920000000006,0
13264.0,443,1,722.56,2
13265.0,53,5,3439.04,1
13266.0,11,19,8563.89,1
13267.0,3,36,19579.29,0
13268.0,18,11,16134.84,1
13269.0,1,28,17635.54,0
13270.0,366,1,1180.0,2
13271.0,37,1,1186.7,1
13272.0,31,2,866.85,1
13273.0,113,1,205.2,1
13274.0,409,1,360.8500000000001,2
13275.0,384,2,682.82,2
13276.0,64,5,12540.650000000001,1
13277.0,16,7,1365.8,1
13278.0,41,4,2560.75,1
13279.0,78,1,460.73,1
13280.0,122,7,5243.0199999999995,1
13281.0,439,1,522.08,2
13282.0,18,4,2663.75,1
13283.0,60,4,1079.51,1
13284.0,331,1,201.19,2
13285.0,23,6,7925.720000000001,1
13286.0,600,1,1557.62,2
13287.0,603,3,1346.3700000000003,2
13288.0,443,5,2159.79,2
13289.0,724,1,1515.6,2
13290.0,438,1,2294.9300000000003,2
13291.0,156,11,11568.830000000002,1
13292.0,39,5,3981.99,1
13293.0,392,6,2796.2,2
13294.0,190,3,4077.1800000000003,1
13295.0,360,4,2433.6099999999997,2
13296.0,137,6,2551.13,1
13297.0,8,7,8781.34,1
13298.0,1,1,360.0,1
13299.0,268,3,2306.1099999999997,2
13300.0,169,3,10658.250000000004,1
13301.0,104,4,1625.98,1
13302.0,155,2,254.64999999999998,1
13303.0,400,1,425.4,2
13304.0,351,4,2113.57,2
13305.0,4,16,7561.02,1
13306.0,430,1,53.65,2
13307.0,120,3,796.8400000000001,1
13308.0,23,4,2582.15,1
13309.0,7,6,2957.1400000000003,1
13310.0,28,5,3242.16,1
13311.0,4,2,913.5,1
13312.0,451,1,124.75,2
13313.0,22,12,12261.880000000001,1
13314.0,2,3,3371.68,1
13315.0,689,1,310.26,2
13316.0,37,10,22989.700000000004,1
13317.0,66,19,23617.676,1
13318.0,1,3,934.62,1
13319.0,5,58,44956.99,0
13320.0,78,6,4779.219999999999,1
13321.0,72,2,654.0600000000001,1
13322.0,17,1,741.66,1
13323.0,3,5,1020.7,1
13324.0,36,18,14463.38,1
13325.0,82,1,1155.08,1
13326.0,432,1,613.65,2
13327.0,39,20,15668.050000000003,1
13328.0,316,1,1697.3999999999999,2
13329.0,32,8,9846.619999999999,1
13330.0,93,6,5858.38,1
13331.0,402,1,816.3,2
13332.0,14,1,1531.52,1
13333.0,411,3,2042.82,2
13334.0,82,5,44186.79,1
13336.0,77,1,1415.74,1
13337.0,546,1,2653.8900000000003,2
13338.0,158,4,4263.57,1
13339.0,201,1,2530.93,1
13340.0,45,12,24157.15,1
13341.0,261,1,1128.95,2
13343.0,178,1,526.5999999999999,1
13344.0,68,3,3871.91,1
13345.0,288,1,2442.7,2
13346.0,463,6,442.30000000000007,2
13347.0,70,1,434.21999999999997,1
13348.0,64,1,380.49,1
13349.0,11,1,557.15,1
13350.0,16,2,3610.58,1
13351.0,66,1,1219.71,1
13352.0,60,1,397.97999999999996,1
13354.0,71,1,1358.1499999999999,1
13355.0,122,1,990.67,1
13356.0,80,1,2429.4599999999996,1
13357.0,257,5,7880.5,1
13358.0,269,1,1926.21,2
13359.0,64,2,1803.23,1
13360.0,432,4,3100.8199999999997,2
13361.0,472,2,1628.4,2
13362.0,9,7,13092.61,1
13363.0,18,3,2242.3,1
13364.0,71,1,256.95000000000005,1
13365.0,34,2,2806.3199999999997,1
13366.0,50,1,57.720000000000006,1
13367.0,432,1,2868.8,2
13368.0,257,4,4202.02,1
13369.0,366,1,856.5,2
13370.0,372,1,1908.53,2
13371.0,505,2,5086.709999999999,2
13372.0,90,1,776.94,1
13373.0,61,6,16673.57,1
13374.0,415,2,568.0500000000001,2
13375.0,89,2,16055.82,1
13376.0,99,3,4891.1900000000005,1
13377.0,397,2,5448.27,2
13379.0,26,3,2960.2200000000003,1
13380.0,433,1,109.8,2
13381.0,32,12,18486.33,1
13382.0,281,5,4588.26,2
13383.0,544,1,305.28000000000003,2
13384.0,31,11,13760.53,1
13385.0,330,1,534.5699999999999,2
13386.0,414,2,1102.0400000000004,2
13387.0,417,1,2605.72,2
13388.0,131,3,6004.7300000000005,1
13389.0,11,3,5070.8899999999985,1
13390.0,75,1,880.64,1
13391.0,204,1,59.8,1
13392.0,677,1,91.14,2
13393.0,584,4,2347.2500000000005,2
13394.0,2,19,33007.07000000001,1
13395.0,185,3,2310.19,1
13396.0,29,2,1554.3999999999999,1
13397.0,73,10,4325.39,1
13398.0,192,2,2575.5600000000004,1
13399.0,464,3,1137.0,2
13400.0,583,1,663.5699999999999,2
13402.0,127,4,2014.16,1
13403.0,18,3,364.9,1
13404.0,1,2,373.69999999999993,1
13405.0,74,6,2414.231,1
13406.0,427,2,668.66,2
13407.0,579,3,6589.14,2
13408.0,2,106,67598.535,0
13410.0,24,9,2552.35,1
13411.0,107,1,902.4,1
13412.0,620,1,978.6,2
13413.0,640,6,875.72,2
13414.0,134,6,3567.3,1
13415.0,473,4,1293.27,2
13416.0,44,3,3838.8,1
13417.0,5,6,2158.01,1
13418.0,12,31,24197.42,0
13419.0,64,1,260.96000000000004,1
13420.0,150,2,546.63,1
13421.0,40,8,10467.86,1
13422.0,64,1,4513.63,1
13423.0,429,1,908.3499999999999,2
13424.0,450,1,843.0500000000001,2
13425.0,108,5,7422.550000000001,1
13426.0,1,22,14563.02,1
13427.0,19,6,2139.46,1
13428.0,10,3,1437.3000000000002,1
13429.0,11,4,1470.56,1
13430.0,19,2,1299.17,1
13431.0,67,8,6528.29,1
13432.0,571,2,1601.31,2
13433.0,501,4,3193.45,2
13434.0,74,5,1977.2200000000003,1
13435.0,5,9,14311.0,1
13436.0,2,1,196.88999999999996,1
13437.0,14,7,12836.380000000001,1
13438.0,547,1,130.2,2
13439.0,255,3,7066.19,1
13440.0,423,7,2079.95,2
13441.0,92,2,1063.9899999999998,1
13442.0,667,3,4255.280000000002,2
13443.0,449,6,18317.77,2
13444.0,374,2,1471.23,2
13445.0,626,1,258.44,2
13446.0,430,11,6179.27,2
13447.0,23,3,1601.27,1
13448.0,17,13,39583.69,1
13449.0,24,1,625.35,1
13450.0,27,13,7768.339999999999,1
13451.0,26,11,43203.43000000001,1
13452.0,259,3,7914.650000000001,1
13453.0,166,3,1333.8899999999999,1
13454.0,641,1,652.31,2
13455.0,25,6,12484.6,1
13456.0,18,6,3574.540000000001,1
13457.0,689,2,309.47,2
13458.0,7,16,18159.65,1
13459.0,625,2,2442.8599999999997,2
13460.0,29,2,241.57999999999998,1
13461.0,39,6,4516.17,1
13462.0,253,5,1912.7099999999996,1
13464.0,58,6,4643.64,1
13465.0,446,2,2317.1699999999996,2
13466.0,184,5,2997.15,1
13467.0,11,2,2039.75,1
13468.0,2,72,36502.69,0
13469.0,653,1,257.70000000000005,2
13470.0,99,2,293.7,1
13471.0,1,4,11235.27,1
13472.0,464,2,841.12,2
13473.0,61,8,4514.71,1
13474.0,236,3,3853.6900000000005,1
13475.0,191,4,2771.7400000000002,1
13476.0,179,5,9611.169999999998,1
13477.0,38,11,5844.17,1
13478.0,469,5,8924.349999999999,2
13479.0,201,4,1691.53,1
13480.0,417,2,2208.91,2
13481.0,46,11,9703.26,1
13482.0,232,2,495.02,1
13483.0,66,1,298.29999999999995,1
13484.0,241,3,2445.27,1
13485.0,233,11,7166.78,1
13486.0,78,3,2848.93,1
13487.0,58,5,1465.3700000000003,1
13488.0,17,23,37142.520000000004,0
13489.0,105,4,656.47,1
13490.0,654,1,764.25,2
13491.0,52,27,15157.21,1
13492.0,136,3,6746.42,1
13493.0,275,2,850.78,2
13494.0,312,1,1019.5700000000002,2
13495.0,8,10,6958.68,1
13496.0,11,2,653.3299999999999,1
13497.0,283,6,1774.6,2
13498.0,730,1,327.38000000000005,2
13499.0,18,5,3466.26,1
13500.0,23,4,2333.1800000000003,1
13501.0,288,3,5647.8,2
13502.0,17,5,1806.0,1
13503.0,71,6,5802.77,1
13504.0,64,1,768.85,1
13505.0,73,4,13133.460000000001,1
13506.0,316,5,3530.59,2
13507.0,3,4,4207.42,1
13508.0,244,2,760.6800000000001,1
13509.0,9,8,3906.4,1
13510.0,1,11,6852.75,1
13511.0,677,1,412.74000000000007,2
13512.0,261,4,1878.1399999999999,1
13513.0,127,3,1149.25,1
13514.0,74,4,1099.1,1
13515.0,73,6,3459.4100000000003,1
13516.0,21,4,2252.41,1
13517.0,60,3,7825.860000000001,1
13518.0,86,1,1665.2,1
13519.0,78,2,410.91,1
13520.0,59,11,12956.13,1
13521.0,1,3,2292.31,1
13522.0,30,1,301.40000000000003,1
13523.0,33,6,10423.7,1
13524.0,41,5,967.81,1
13525.0,15,2,863.89,1
13526.0,738,2,2028.3000000000002,2
13527.0,34,12,10398.46,1
13529.0,79,2,517.7600000000001,1
13530.0,634,1,402.98,2
13531.0,205,6,2576.45,1
13532.0,34,1,1328.8100000000002,1
13533.0,183,3,1266.99,1
13534.0,2,35,14296.029999999999,0
13535.0,403,1,196.89999999999998,2
13536.0,1,7,7638.450000000001,1
13537.0,426,2,1842.4999999999998,2
13538.0,43,12,6419.35,1
13539.0,86,7,5210.37,1
13540.0,467,3,1669.7100000000003,2
13541.0,427,2,2468.83,2
13542.0,377,17,20620.32,2
13543.0,634,2,3070.6,2
13544.0,40,6,6121.110000000001,1
13545.0,391,2,485.5400000000001,2
13546.0,12,5,3856.2200000000003,1
13547.0,408,1,999.24,2
13548.0,96,3,8583.980000000001,1
13549.0,26,8,2275.41,1
13550.0,383,1,772.9200000000001,2
13551.0,319,2,250.54999999999998,2
13552.0,66,22,12171.460000000001,1
13553.0,675,1,2178.76,2
13554.0,380,7,5884.56,2
13555.0,74,13,29716.87,1
13556.0,429,2,208.62,2
13557.0,28,13,7628.47,1
13558.0,6,4,3051.8099999999995,1
13559.0,513,2,990.0,2
13560.0,7,1,1016.82,1
13561.0,216,11,10455.22,1
13562.0,82,8,11938.220000000001,1
13563.0,84,2,4911.67,1
13564.0,144,37,56551.240000000005,0
13565.0,19,3,769.3299999999999,1
13566.0,41,5,9495.689999999999,1
13567.0,428,4,5527.360000000001,2
13568.0,173,1,314.25,1
13569.0,17,4,5558.72,1
13570.0,243,1,239.49000000000004,1
13571.0,13,26,17691.690000000002,1
13572.0,206,1,2452.2000000000003,1
13573.0,50,6,2590.4700000000003,1
13574.0,411,1,10593.960000000001,2
13575.0,23,5,1747.76,1
13576.0,10,28,19825.670000000002,0
13577.0,25,11,14493.84,1
13578.0,409,1,147.66,2
13579.0,15,5,3077.53,1
13580.0,406,1,153.9,2
13581.0,309,2,532.5400000000001,2
13582.0,390,2,241.68,2
13583.0,156,2,3663.1140000000005,1
13584.0,307,3,2321.67,2
13585.0,531,3,881.27,2
13586.0,541,1,710.4200000000001,2
13587.0,64,4,2426.49,1
13588.0,16,9,3977.4799999999996,1
13589.0,15,6,2956.1400000000003,1
13590.0,11,18,15696.880000000001,1
13591.0,65,7,4492.210000000001,1
13592.0,36,4,1393.49,1
13593.0,108,14,9421.41,1
13594.0,53,2,1943.0899999999997,1
13595.0,517,3,2581.6400000000003,2
13596.0,6,2,6622.2300000000005,1
13597.0,400,2,600.72,2
13598.0,47,5,3535.37,1
13599.0,1,33,17440.370000000003,0
13600.0,312,2,1753.58,2
13601.0,45,4,7584.85,1
13602.0,65,4,1933.48,1
13603.0,26,1,2103.56,1
13604.0,659,1,1335.8799999999999,2
13605.0,387,2,1366.7500000000002,2
13606.0,29,3,764.1600000000001,1
13607.0,40,2,3165.9800000000005,1
13608.0,541,1,318.29999999999995,2
13609.0,593,1,814.6499999999999,2
13610.0,12,14,6974.929999999999,1
13611.0,89,10,10092.27,1
13612.0,633,1,2032.8899999999999,2
13613.0,453,5,5830.099999999999,2
13614.0,24,6,11366.32,1
13615.0,319,8,20865.57,2
13616.0,568,2,922.4,2
13617.0,40,8,15882.489999999998,1
13618.0,174,1,197.83,1
13619.0,545,2,1561.32,2
13620.0,528,1,112.34000000000002,2
13621.0,117,1,582.8499999999999,1
13622.0,696,1,658.95,2
13623.0,31,10,13391.94,1
13624.0,388,1,1324.64,2
13625.0,597,1,1729.1999999999998,2
13626.0,253,2,984.2,1
13627.0,59,7,7744.319999999999,1
13628.0,676,1,647.1000000000001,2
13629.0,23,19,16338.59,1
13630.0,5,7,2794.58,1
13631.0,100,11,3466.67,1
13632.0,25,8,10340.06,1
13634.0,33,16,35334.18000000001,1
13635.0,68,4,7373.22,1
13636.0,37,5,2211.42,1
13637.0,52,3,2940.29,1
13638.0,16,1,292.8,1
13639.0,74,2,2135.26,1
13640.0,611,1,502.5,2
13641.0,641,5,1140.4199999999998,2
13642.0,216,4,1975.6799999999996,1
13643.0,31,10,7952.309999999999,1
13644.0,16,4,4150.25,1
13645.0,120,1,43016.899999999994,1
13646.0,400,2,3704.95,2
13647.0,10,8,7521.57,1
13648.0,400,8,3496.91,2
13649.0,257,6,4147.18,1
13650.0,17,10,8202.34,1
13651.0,35,3,848.65,1
13652.0,46,5,6484.73,1
13653.0,488,1,345.2,2
13654.0,43,11,11708.04,1
13655.0,114,6,6139.92,1
13656.0,165,4,2584.75,1
13657.0,11,2,885.4200000000001,1
13658.0,10,9,13036.100000000002,1
13659.0,206,12,17705.32,1
13660.0,400,1,9085.849999999999,2
13661.0,603,1,1485.23,2
13662.0,86,11,11532.21,1
13663.0,179,5,3950.1099999999997,1
13665.0,386,3,3172.4399999999996,2
13666.0,60,5,734.2,1
13667.0,149,1,1959.37,1
13668.0,3,35,37583.72,0
13669.0,51,3,661.95,1
13670.0,75,1,858.1100000000001,1
13671.0,395,1,1698.0500000000002,2
13672.0,301,3,3722.7,2
13673.0,19,2,8236.92,1
13674.0,433,1,855.34,2
13675.0,151,2,545.49,1
13676.0,539,2,973.2,2
13677.0,405,2,2984.3799999999997,2
13678.0,152,1,242.0,1
13679.0,494,3,1213.28,2
13680.0,1,12,20285.53,1
13681.0,18,4,1917.5100000000002,1
13682.0,187,1,272.0,1
13683.0,458,1,279.25000000000006,2
13684.0,286,4,2309.57,2
13685.0,3,7,3177.41,1
13686.0,183,3,409.04,1
13687.0,438,1,11929.65,2
13688.0,635,1,375.5,2
13689.0,63,2,1436.5,1
13690.0,59,1,230.95,1
13691.0,396,1,509.20000000000005,2
13692.0,25,5,3860.77,1
13693.0,374,9,10498.449999999999,2
13694.0,4,143,234874.09000000003,0
13695.0,31,16,7780.2300000000005,1
13696.0,422,3,3585.21,2
13697.0,39,1,264.65,1
13698.0,597,2,1095.5300000000002,2
13699.0,155,2,3051.96,1
13700.0,26,13,6098.830000000001,1
13701.0,447,1,324.6,2
13702.0,446,1,196.92000000000002,2
13703.0,318,2,1090.37,2
13704.0,5,9,6437.0199999999995,1
13705.0,8,7,6885.3499999999985,1
13706.0,303,2,2111.2000000000003,2
13707.0,267,5,8988.22,1
13708.0,271,1,2455.559999999999,2
13709.0,4,18,19449.269999999997,1
13710.0,32,3,774.3799999999999,1
13711.0,219,9,9700.830000000002,1
13712.0,247,2,1725.3600000000001,1
13713.0,408,3,1801.61,2
13714.0,465,1,2092.55,2
13715.0,281,17,19778.41,1
13716.0,269,1,296.08,2
13717.0,32,8,4788.87,1
13718.0,246,2,557.0500000000001,1
13719.0,15,11,13953.259999999998,1
13720.0,117,4,2935.2,1
13721.0,36,2,2850.199999999999,1
13722.0,132,10,10763.300000000001,1
13723.0,217,6,2148.24,1
13724.0,637,1,213.01000000000002,2
13725.0,50,8,7576.65,1
13726.0,39,2,1369.75,1
13727.0,29,8,1579.24,1
13728.0,37,16,7277.7,1
13729.0,436,3,954.42,2
13730.0,136,2,1415.08,1
13731.0,219,2,1204.81,1
13732.0,28,1,616.3199999999999,1
13733.0,411,2,774.1700000000001,2
13734.0,509,4,7395.4,2
13735.0,25,13,24868.489999999998,1
13736.0,5,7,4997.53,1
13737.0,200,1,1495.31,1
13738.0,396,1,1724.0,2
13739.0,18,2,292.2,1
13740.0,241,5,8488.9,1
13741.0,72,3,2504.87,1
13742.0,17,12,20588.15,1
13743.0,3,7,1794.1399999999996,1
13744.0,95,2,1698.9499999999998,1
13745.0,162,2,1132.5499999999997,1
13746.0,414,1,703.66,2
13747.0,374,2,441.59999999999997,2
13748.0,96,9,5580.34,1
13750.0,54,11,6519.209999999999,1
13751.0,288,1,433.94000000000005,2
13752.0,124,7,2942.55,1
13753.0,288,4,3352.87,2
13754.0,152,3,637.0,1
13755.0,4,9,6143.87,1
13756.0,2,23,13105.900000000001,1
13757.0,675,1,195.55,2
13758.0,12,15,16687.35,1
13759.0,33,2,777.0699999999999,1
13760.0,54,5,13741.490000000002,1
13761.0,50,6,3963.27,1
13762.0,219,5,2805.27,1
13763.0,63,3,6055.74,1
13764.0,71,6,9885.55,1
13765.0,653,1,471.792,2
13766.0,495,1,190.35000000000002,2
13767.0,2,73,61935.36,0
13768.0,727,2,1049.2700000000002,2
13769.0,2,20,13363.07,1
13770.0,422,4,4565.27,2
13771.0,64,9,14094.78,1
13772.0,34,8,16567.53,1
13773.0,397,2,496.66,2
13774.0,82,1,1405.1000000000004,1
13775.0,591,1,4639.66,2
13776.0,428,2,1559.95,2
13777.0,1,61,65705.76999999999,0
13778.0,103,4,2428.48,1
13779.0,516,1,161.13,2
13780.0,7,3,2646.99,1
13781.0,251,3,3480.5099999999998,1
13782.0,13,13,6838.82,1
13783.0,488,4,1607.2899999999997,2
13784.0,10,14,3543.3899999999994,1
13785.0,429,4,2910.5800000000004,2
13786.0,367,6,6350.139999999999,2
13787.0,76,6,2183.91,1
13788.0,505,1,3.75,2
13789.0,388,1,497.04999999999995,2
13790.0,4,1,348.79999999999995,1
13791.0,128,2,1636.8899999999999,1
13792.0,66,3,1204.8000000000002,1
13793.0,647,1,199.4,2
13794.0,547,1,159.01999999999998,2
13795.0,388,4,1196.4099999999999,2
13796.0,499,1,779.9,2
13797.0,437,3,3368.72,2
13798.0,1,110,91804.91,0
13799.0,117,9,5104.219999999999,1
13800.0,310,3,5471.0,2
13801.0,67,1,29478.35,1
13802.0,139,19,35372.47,1
13803.0,255,3,3324.21,1
13804.0,31,9,7664.75,1
13805.0,52,2,988.3699999999999,1
13806.0,64,1,308.71000000000004,1
13807.0,367,3,1659.6999999999998,2
13808.0,6,5,4816.389999999999,1
13809.0,305,3,1516.75,2
13810.0,29,3,2968.6799999999994,1
13811.0,184,3,2151.0,1
13812.0,42,3,2042.55,1
13813.0,40,8,3266.1900000000005,1
13814.0,92,3,5367.78,1
13815.0,22,8,9652.01,1
13816.0,24,2,3085.75,1
13817.0,29,2,700.01,1
13818.0,430,1,78.54,2
13819.0,302,6,3017.4,2
13820.0,418,3,904.95,2
13821.0,145,6,9774.38,1
13822.0,6,2,1621.69,1
13823.0,19,7,20847.34,1
13824.0,33,12,5549.610000000001,1
13825.0,622,2,695.02,2
13826.0,176,1,189.5,1
13827.0,58,3,2108.4500000000003,1
13828.0,22,1,209.49000000000004,1
13829.0,421,1,204.0,2
13830.0,582,1,850.45,2
13831.0,16,18,15415.349999999999,1
13832.0,19,2,949.99,1
13833.0,159,2,1141.44,1
13834.0,577,2,343.62,2
13835.0,25,7,4193.25,1
13836.0,399,2,1048.4700000000003,2
13837.0,212,2,5645.9,1
13838.0,6,10,11601.29,1
13839.0,486,1,139.95,2
13840.0,416,1,2875.19,2
13841.0,253,1,85.0,1
13842.0,59,18,18986.21,1
13843.0,381,1,1110.0499999999997,2
13844.0,11,1,1037.82,1
13845.0,65,1,312.98,1
13846.0,25,4,1828.16,1
13847.0,720,1,572.1899999999999,2
13848.0,92,8,3360.4999999999995,1
13849.0,52,5,9780.310000000001,1
13850.0,129,1,2843.16,1
13851.0,96,8,8768.71,1
13852.0,611,1,287.15,2
13853.0,57,1,1196.7800000000002,1
13854.0,9,39,16822.020000000004,0
13855.0,501,4,8285.390000000001,2
13856.0,169,11,2187.67,1
13857.0,393,6,1851.06,2
13858.0,57,1,216.17000000000002,1
13859.0,326,2,515.8600000000001,2
13860.0,1,5,4604.01,1
13861.0,429,2,395.05,2
13862.0,18,9,8310.41,1
13863.0,248,4,5675.1900000000005,1
13864.0,387,1,703.8000000000001,2
13865.0,58,4,1393.7499999999998,1
13866.0,74,1,184.15,1
13867.0,31,3,2632.3700000000003,1
13868.0,7,2,3814.92,1
13869.0,123,10,31812.91,1
13870.0,2,15,13938.189999999999,1
13871.0,23,17,17048.730000000003,1
13872.0,527,3,1693.22,2
13873.0,120,8,1922.07,1
13874.0,358,7,3411.5399999999995,2
13875.0,54,14,13528.880000000001,1
13876.0,64,1,181.35,1
13877.0,86,3,493.17999999999995,1
13878.0,55,4,3402.78,1
13879.0,646,1,395.50000000000006,2
13880.0,21,17,9237.91,1
13881.0,4,43,55403.8,0
13882.0,3,5,7620.71,1
13883.0,11,15,12624.75,1
13884.0,7,10,5904.25,1
13885.0,189,2,886.8,1
13886.0,71,1,243.56,1
13887.0,204,1,692.3400000000001,1
13888.0,120,7,6093.0,1
13889.0,93,6,3418.02,1
13890.0,1,14,7258.26,1
13891.0,378,3,2450.8,2
13892.0,27,6,1685.1,1
13893.0,298,1,961.1999999999999,2
13894.0,24,3,900.6600000000001,1
13895.0,28,6,8332.26,1
13896.0,626,1,1603.3500000000001,2
13897.0,50,3,1812.71,1
13898.0,326,2,1138.85,2
13899.0,16,2,985.3,1
13900.0,183,6,16109.449999999999,1
13901.0,72,15,15528.77,1
13902.0,632,5,34408.88999999999,2
13903.0,400,1,479.6000000000001,2
13904.0,37,2,412.45,1
13905.0,733,1,390.16,2
13906.0,409,1,42.0,2
13907.0,692,1,198.0,2
13908.0,80,4,5185.08,1
13909.0,423,2,796.13,2
13911.0,57,20,7932.54,1
13912.0,424,1,198.4,2
13913.0,507,1,42.22,2
13914.0,12,2,1107.61,1
13915.0,394,1,88.5,2
13916.0,464,4,5167.96,2
13917.0,50,2,644.67,1
13918.0,50,2,1301.1100000000001,1
13919.0,59,4,2667.3899999999994,1
13920.0,432,4,2030.04,2
13921.0,402,4,1418.1999999999998,2
13922.0,352,3,1373.52,2
13923.0,54,1,351.13000000000005,1
13924.0,2,6,2810.3500000000004,1
13925.0,93,4,3633.3999999999996,1
13926.0,23,1,223.85000000000002,1
13927.0,75,2,1303.1200000000001,1
13928.0,11,4,1960.33,1
13929.0,169,11,3977.4699999999993,1
13930.0,58,2,605.7699999999999,1
13931.0,96,11,13226.66,1
13932.0,295,1,927.3,2
13933.0,109,2,1333.38,1
13934.0,264,1,1917.8999999999999,2
13935.0,597,3,7529.35,2
13936.0,180,3,1896.8299999999997,1
13937.0,169,2,2396.75,1
13938.0,35,1,71.66,1
13939.0,23,7,2342.35,1
13940.0,17,4,1214.4500000000003,1
13941.0,22,15,14937.5,1
13942.0,535,1,320.96,2
13943.0,578,1,755.4899999999999,2
13944.0,653,1,1259.3700000000003,2
13945.0,395,2,2265.6000000000004,2
13946.0,79,6,2635.7499999999995,1
13947.0,65,1,162.39999999999998,1
13948.0,361,4,1491.21,2
13949.0,3,6,3720.4100000000003,1
13950.0,11,4,2331.21,1
13951.0,176,3,1313.53,1
13952.0,218,14,21053.731999999996,1
13953.0,7,12,7123.12,1
13954.0,2,2,1075.19,1
13955.0,154,3,2203.94,1
13956.0,5,5,8592.17,1
13957.0,418,3,1538.58,2
13958.0,380,8,12879.81,2
13959.0,79,6,2632.0,1
13960.0,21,2,390.18,1
13961.0,392,1,1136.75,2
13962.0,22,3,1547.9499999999998,1
13963.0,308,17,7201.89,2
13964.0,387,2,2061.92,2
13965.0,477,3,1139.71,2
13966.0,435,1,442.68,2
13967.0,146,2,455.65,1
13968.0,423,1,123.66,2
13969.0,7,35,34087.47,0
13970.0,386,2,1544.81,2
13971.0,19,14,9122.85,1
13972.0,71,2,356.5599999999999,1
13973.0,287,1,527.2399999999999,2
13974.0,49,2,1722.0600000000002,1
13975.0,31,12,19636.28,1
13976.0,207,4,1288.4700000000003,1
13977.0,411,1,801.61,2
13978.0,15,2,402.9,1
13979.0,73,7,14244.88,1
13980.0,60,5,17861.100000000002,1
13981.0,416,1,2531.96,2
13982.0,39,9,8380.039999999999,1
13983.0,30,21,14248.669999999998,1
13984.0,27,12,2785.2200000000003,1
13985.0,4,22,29800.88,1
13986.0,17,1,320.46000000000004,1
13987.0,380,2,1448.66,2
13988.0,20,8,13198.890000000001,1
13989.0,66,5,2484.46,1
13990.0,213,1,311.3,1
13991.0,12,6,1818.7999999999997,1
13992.0,30,3,272.29999999999995,1
13993.0,43,19,18506.549999999996,1
13994.0,4,6,4671.179999999999,1
13995.0,15,14,11751.560000000001,1
13996.0,386,2,1051.6200000000001,2
